year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,10,27,1903,-2,2047,-18,DL,N359NB,1473,LGA,MEM,131,963,19,3
2013,1,2,603,3,733,-12,AA,N3CRAA,301,LGA,ORD,118,733,6,3
2013,2,24,733,-3,1057,-18,B6,N821JB,643,JFK,SFO,345,2586,7,33
2013,4,10,731,21,1042,9,B6,N583JB,671,JFK,LAX,344,2475,7,31
2013,8,11,1033,-2,1146,-8,B6,N346JB,2602,JFK,BUF,55,301,10,33
2013,11,19,1756,-4,1916,-3,US,N742PS,2191,LGA,DCA,44,214,17,56
2013,10,6,1136,6,1338,0,EV,N14573,4445,EWR,IND,99,645,11,36
2013,5,15,1842,47,1954,24,WN,N726SW,3962,LGA,MDW,113,725,18,42
2013,9,29,1124,-4,1213,-17,B6,N294JB,2380,EWR,BOS,34,200,11,24
2013,8,29,910,-5,1214,-17,DL,N973DL,2379,LGA,FLL,138,1076,9,10
2013,1,15,2006,-9,2218,8,MQ,N723MQ,4555,LGA,CMH,90,479,20,6
2013,1,25,1440,-5,1614,8,9E,N926XJ,3452,JFK,BOS,40,187,14,40
2013,11,19,1254,-6,1547,-3,AA,N3BEAA,1145,LGA,DFW,194,1389,12,54
2013,7,9,1703,-2,1858,13,B6,N351JB,1516,JFK,SYR,44,209,17,3
2013,7,30,757,-3,850,-19,B6,N192JB,1491,JFK,ACK,35,199,7,57
2013,1,1,937,-3,1238,3,B6,N615JB,361,LGA,PBI,154,1035,9,37
2013,7,13,629,-1,720,-30,WN,N8306H,2097,LGA,MDW,96,725,6,29
2013,10,24,804,4,944,-21,9E,N927XJ,3353,JFK,DTW,79,509,8,4
2013,5,13,952,-3,1212,2,9E,N8432A,4060,LGA,DAY,91,549,9,52
2013,5,28,1740,-5,2008,-35,DL,N994DL,1585,LGA,MCO,128,950,17,40
2013,8,9,1556,63,1808,76,EV,N13970,4111,EWR,CHS,96,628,15,56
2013,5,24,1136,101,1312,122,MQ,N501MQ,4670,LGA,BNA,105,764,11,36
2013,8,7,948,-2,1222,-23,UA,N76505,1170,EWR,FLL,138,1065,9,48
2013,10,12,942,-3,1136,-12,EV,N754EV,5373,LGA,GSO,70,461,9,42
2013,2,20,1848,38,2157,27,AA,N3ELAA,1611,LGA,MIA,154,1096,18,48
2013,10,4,1500,7,1549,-7,EV,N16911,4133,EWR,PVD,31,160,15,0
2013,11,3,1629,-1,2015,5,VX,N629VA,27,JFK,SFO,367,2586,16,29
2013,11,12,1114,0,1413,6,UA,N430UA,698,EWR,TPA,154,997,11,14
2013,6,15,1336,1,1550,0,WN,N920WN,22,EWR,PHX,292,2133,13,36
2013,2,18,1754,4,1918,-2,WN,N223WN,732,EWR,MDW,118,711,17,54
2013,8,24,1434,-1,1536,-10,EV,N14904,5914,EWR,MHT,40,209,14,34
2013,4,11,1653,84,1905,94,EV,N11165,5673,EWR,GRR,106,605,16,53
2013,2,28,654,-6,754,-13,US,N711UW,2163,LGA,DCA,39,214,6,54
2013,10,26,825,5,1114,-10,UA,N489UA,446,EWR,MIA,154,1085,8,25
2013,6,5,1806,-4,2047,-27,DL,N386DA,2370,LGA,PBI,140,1035,18,6
2013,12,1,726,-4,1038,-32,VX,N839VA,11,JFK,SFO,350,2586,7,26
2013,5,20,753,-7,936,-25,DL,N355NB,2245,EWR,MSP,138,1008,7,53
2013,6,5,608,-2,736,11,WN,N8321D,273,LGA,MDW,124,725,6,8
2013,3,13,1240,5,1434,19,MQ,N842MQ,4404,JFK,RDU,86,427,12,40
2013,5,5,1658,-2,1952,-19,DL,N320NB,706,JFK,AUS,195,1521,16,58
2013,7,1,2325,229,209,216,B6,N509JB,1271,LGA,FLL,142,1076,23,25
2013,11,12,634,-1,850,-27,UA,N37466,1506,EWR,LAS,290,2227,6,34
2013,11,6,907,-3,1107,-23,EV,N738EV,5443,LGA,CLT,83,544,9,7
2013,11,18,1302,87,1509,91,9E,N922XJ,3373,EWR,MSP,157,1008,13,2
2013,8,21,652,-8,959,-7,DL,N697DL,1415,JFK,SLC,266,1990,6,52
2013,11,17,929,-4,1028,-18,EV,N13538,4179,EWR,BOS,32,200,9,29
2013,1,4,1343,2,1932,-3,UA,N76065,15,EWR,HNL,623,4963,13,43
2013,12,16,830,0,1040,3,DL,N362NW,2119,LGA,MSP,156,1020,8,30
2013,11,7,1717,17,1848,29,US,N715UW,2189,LGA,DCA,52,214,17,17
2013,1,7,2052,-8,2205,-6,US,N762US,2191,LGA,DCA,46,214,20,52
2013,3,19,2136,7,2252,21,EV,N14179,4350,EWR,DCA,44,199,21,36
2013,5,28,1930,-1,2251,-14,B6,N652JB,171,JFK,SMF,343,2521,19,30
2013,8,14,2009,9,2227,47,MQ,N725MQ,3591,LGA,RDU,74,431,20,9
2013,10,7,1647,18,1916,14,US,N507AY,629,JFK,PHX,285,2153,16,47
2013,5,30,2017,-8,2159,-27,EV,N22971,4292,EWR,GSP,81,594,20,17
2013,12,13,2058,-2,2341,12,B6,N206JB,775,JFK,MSY,187,1182,20,58
2013,10,22,815,-7,1026,12,EV,N13538,4691,EWR,DAY,92,533,8,15
2013,12,20,1628,28,1830,30,9E,N906XJ,2927,JFK,ORD,144,740,16,28
2013,7,22,916,16,1151,9,B6,N760JB,189,JFK,SAN,317,2446,9,16
2013,5,19,1919,10,2300,25,B6,N715JB,87,JFK,SLC,261,1990,19,19
2013,2,2,2024,44,2311,59,EV,N31131,4670,EWR,ATL,113,746,20,24
2013,10,1,756,-8,909,-8,EV,N16571,4866,EWR,BTV,48,266,7,56
2013,6,3,1921,66,2118,43,9E,N935XJ,3371,EWR,MSP,142,1008,19,21
2013,10,2,1253,-7,1413,-26,EV,N752EV,5378,LGA,PIT,52,335,12,53
2013,10,8,1050,-5,1335,-21,DL,N3735D,1275,JFK,SLC,259,1990,10,50
2013,12,21,1403,3,1621,11,EV,N12195,4193,EWR,MSP,176,1008,14,3
2013,7,21,1553,-2,1727,-13,WN,N476WN,493,LGA,STL,130,888,15,53
2013,5,26,1856,-4,2134,-25,DL,N399DA,2159,JFK,MCO,121,944,18,56
2013,3,22,1726,26,1946,22,DL,N304DQ,2042,EWR,ATL,116,746,17,26
2013,1,13,1635,5,1836,-2,DL,N341NW,2231,LGA,DTW,93,502,16,35
2013,10,22,2129,49,2334,46,EV,N12201,4536,EWR,CVG,98,569,21,29
2013,4,26,1130,-5,1410,27,DL,N366NB,2219,LGA,MSP,152,1020,11,30
2013,2,6,1116,0,1350,-24,UA,N87527,1143,EWR,PBI,141,1023,11,16
2013,4,3,2012,-3,2300,-20,UA,N805UA,472,EWR,DFW,204,1372,20,12
2013,3,11,1712,12,1947,-3,AA,N631AA,575,JFK,EGE,243,1746,17,12
2013,4,26,1555,-5,1928,-6,DL,N721TW,1461,JFK,LAX,323,2475,15,55
2013,2,7,758,-1,1035,-4,DL,N675DL,2047,LGA,ATL,123,762,7,58
2013,3,19,1144,72,1326,75,EV,N16954,4662,EWR,RDU,83,416,11,44
2013,11,28,729,-1,1036,-14,AA,N339AA,33,JFK,LAX,339,2475,7,29
2013,5,6,1948,-7,2100,-8,EV,N13958,4312,EWR,DCA,44,199,19,48
2013,11,26,1623,-2,1741,-13,9E,N292PQ,2904,JFK,BOS,35,187,16,23
2013,3,10,2209,34,2314,29,EV,N11113,4206,EWR,BTV,46,266,22,9
2013,6,19,1829,-1,2046,8,DL,N330NB,2131,LGA,DTW,80,502,18,29
2013,5,3,1923,208,2206,291,MQ,N3AEMQ,3695,EWR,ORD,114,719,19,23
2013,4,12,555,-5,904,19,B6,N633JB,145,JFK,PBI,163,1028,5,55
2013,7,5,2358,-1,330,-14,B6,N712JB,1503,JFK,SJU,193,1598,23,58
2013,9,21,2010,-5,2152,8,B6,N229JB,702,JFK,BUF,55,301,20,10
2013,1,15,850,-5,1214,-3,B6,N206JB,1061,JFK,AUS,249,1521,8,50
2013,1,5,1939,-1,2046,-18,9E,N8672A,4091,JFK,BWI,38,184,19,39
2013,4,23,1257,15,1529,1,B6,N583JB,991,JFK,PBI,136,1028,12,57
2013,5,22,1418,3,1608,-2,MQ,N500MQ,4588,LGA,MSP,136,1020,14,18
2013,10,23,744,14,1124,43,DL,N337NB,2003,LGA,MIA,180,1096,7,44
2013,12,30,2132,16,11,22,EV,N11194,4147,EWR,ATL,140,746,21,32
2013,4,10,1431,61,2008,113,UA,N76065,15,EWR,HNL,666,4963,14,31
2013,1,1,2116,6,2202,-10,EV,N15912,4404,EWR,PVD,28,160,21,16
2013,11,12,556,-4,1024,-19,B6,N510JB,1403,JFK,SJU,192,1598,5,56
2013,5,11,23,98,126,89,B6,N267JB,22,JFK,SYR,45,209,0,23
2013,8,6,1642,-3,1806,-12,9E,N8869B,4013,JFK,PHL,35,94,16,42
2013,8,4,715,0,1025,15,VX,N853VA,399,JFK,LAX,341,2475,7,15
2013,5,20,2108,13,2209,-21,AA,N526AA,371,LGA,ORD,98,733,21,8
2013,3,5,1239,-6,1532,-18,AA,N3DTAA,745,LGA,DFW,209,1389,12,39
2013,11,11,1909,9,2124,0,9E,N928XJ,3445,LGA,DSM,160,1031,19,9
2013,7,15,1355,-4,1622,-14,UA,N12225,1108,EWR,IAH,183,1400,13,55
2013,6,28,1400,11,1509,5,B6,N346JB,118,JFK,BOS,38,187,14,0
2013,4,26,1334,-5,1642,-13,B6,N591JB,209,JFK,LGB,345,2465,13,34
2013,10,25,1929,-6,2121,-26,9E,N914XJ,3470,JFK,CVG,91,589,19,29
2013,10,30,1243,2,1509,-24,B6,N510JB,383,JFK,MCO,127,944,12,43
2013,3,25,702,-7,1012,3,B6,N509JB,987,JFK,MCO,153,944,7,2
2013,1,15,1549,-6,2022,-34,B6,N589JB,703,JFK,SJU,190,1598,15,49
2013,1,15,754,-5,1028,3,UA,N522UA,311,LGA,DEN,244,1620,7,54
2013,7,14,1503,10,1749,-6,B6,N526JB,1171,LGA,FLL,135,1076,15,3
2013,7,14,1208,5,1420,-15,UA,N36447,1707,EWR,IAH,167,1400,12,8
2013,7,3,129,264,230,240,MQ,N1EAMQ,3604,EWR,ORD,103,719,1,29
2013,3,9,1857,-3,2146,-50,DL,N717TW,87,JFK,LAX,322,2475,18,57
2013,10,12,640,-5,912,-26,B6,N599JB,525,JFK,TPA,129,1005,6,40
2013,7,21,2237,57,2355,45,MQ,N525MQ,3317,LGA,RDU,62,431,22,37
2013,4,15,843,6,1041,6,EV,N13958,4451,EWR,DTW,83,488,8,43
2013,12,4,850,-10,1009,-8,B6,N296JB,2280,EWR,BOS,47,200,8,50
2013,5,16,656,-4,801,-7,US,N745VJ,2163,LGA,DCA,41,214,6,56
2013,12,31,2120,-9,11,-11,B6,N556JB,2043,EWR,PBI,155,1023,21,20
2013,1,2,1954,-6,2241,25,9E,N8516C,4033,LGA,TYS,121,647,19,54
2013,4,27,908,-4,1150,-10,B6,N258JB,59,JFK,TPA,141,1005,9,8
2013,8,18,2017,-8,2328,7,B6,N598JB,1295,JFK,AUS,202,1521,20,17
2013,2,10,807,-2,951,-22,EV,N13997,4479,EWR,MYR,81,550,8,7
2013,1,2,636,-1,1012,17,UA,N38727,1276,EWR,AUS,248,1504,6,36
2013,9,9,1024,-5,1213,-1,AA,N590AA,325,LGA,ORD,114,733,10,24
2013,1,14,1346,-13,1527,10,EV,N826AS,5712,JFK,IAD,52,228,13,46
2013,5,28,627,-3,836,1,US,N187US,1433,LGA,CLT,81,544,6,27
2013,4,17,601,-4,758,-2,MQ,N720MQ,4401,LGA,DTW,88,502,6,1
2013,6,26,1722,23,1953,-7,UA,N402UA,451,EWR,SAT,195,1569,17,22
2013,10,6,638,-2,921,16,DL,N3739P,27,JFK,ATL,113,760,6,38
2013,12,7,1430,0,1654,-6,DL,N360NW,439,JFK,ATL,120,760,14,30
2013,2,2,1524,-3,1648,-12,EV,N16561,4502,EWR,BNA,119,748,15,24
2013,6,6,1901,2,2134,13,FL,N924AT,778,LGA,ATL,114,762,19,1
2013,11,23,931,25,1139,26,EV,N606LR,5133,EWR,DTW,102,488,9,31
2013,2,24,1013,-2,1209,1,US,N564UW,1103,EWR,CLT,84,529,10,13
2013,2,19,1957,-3,2240,-28,UA,N38268,1241,EWR,TPA,152,997,19,57
2013,9,5,831,-4,1111,-30,UA,N451UA,446,EWR,MIA,141,1085,8,31
2013,12,29,1911,-4,2134,-19,DL,N342NW,1896,LGA,DEN,232,1620,19,11
2013,3,10,1231,-5,1341,-19,EV,N13975,4388,EWR,PIT,53,319,12,31
2013,9,10,1153,3,1345,-14,EV,N17146,4471,EWR,MCI,147,1092,11,53
2013,12,4,1725,-4,2114,3,UA,N33264,1127,EWR,SFO,388,2565,17,25
2013,6,28,1215,15,1436,1,DL,N6708D,1947,LGA,ATL,108,762,12,15
2013,6,29,908,43,1234,50,UA,N502UA,397,JFK,SFO,323,2586,9,8
2013,12,19,638,-7,844,4,EV,N13903,4099,EWR,STL,146,872,6,38
2013,4,8,1026,61,1139,52,B6,N636JB,108,JFK,BUF,49,301,10,26
2013,6,6,813,-2,1035,-12,DL,N369NW,914,LGA,DEN,226,1620,8,13
2013,5,29,1823,18,1933,-3,EV,N12157,4689,EWR,BNA,99,748,18,23
2013,11,18,826,30,1024,25,US,N183UW,1899,LGA,CLT,91,544,8,26
2013,11,6,1428,-2,1648,-16,B6,N178JB,477,JFK,JAX,120,828,14,28
2013,4,26,1733,4,2043,21,UA,N426UA,347,EWR,IAH,205,1400,17,33
2013,5,8,2215,210,124,214,B6,N506JB,509,EWR,FLL,149,1065,22,15
2013,6,20,1450,-9,1645,-4,MQ,N840MQ,3391,LGA,CMH,77,479,14,50
2013,4,28,622,-3,905,-20,WN,N746SW,1794,EWR,HOU,205,1411,6,22
2013,11,19,1207,-8,1424,-16,EV,N11150,4396,EWR,MSY,173,1167,12,7
2013,10,9,846,166,1022,185,EV,N832AS,5747,LGA,IAD,43,229,8,46
2013,6,16,1725,0,2039,-6,AA,N5FNAA,221,JFK,MIA,145,1089,17,25
2013,5,1,607,-8,855,-20,AA,N3JYAA,1895,EWR,MIA,148,1085,6,7
2013,8,11,815,-5,958,-44,9E,N8913A,4105,JFK,CHS,89,636,8,15
2013,6,30,2031,242,2232,219,US,N510UW,17,JFK,PHX,273,2153,20,31
2013,8,12,1058,29,1350,30,B6,N625JB,1,JFK,FLL,143,1069,10,58
2013,1,11,1439,-1,1724,-28,UA,N73291,1175,EWR,RSW,151,1068,14,39
2013,1,6,1451,-8,1645,0,B6,N273JB,1053,JFK,PIT,79,340,14,51
2013,11,8,1954,44,2323,73,AA,N3ENAA,1193,LGA,DFW,209,1389,19,54
2013,12,8,811,0,1117,11,B6,N591JB,1783,JFK,MCO,142,944,8,11
2013,5,24,1924,34,2316,51,VX,N640VA,29,JFK,SFO,358,2586,19,24
2013,1,25,1550,-5,1759,-18,DL,N338NB,1771,JFK,DTW,87,509,15,50
2013,3,29,1834,-6,2133,-32,DL,N3756,1643,JFK,SEA,333,2422,18,34
2013,9,5,1510,-7,1824,-10,B6,N760JB,1729,JFK,RSW,152,1074,15,10
2013,3,13,2008,33,2243,23,EV,N14105,4204,EWR,OKC,183,1325,20,8
2013,4,7,1940,-5,2059,-26,AA,N586AA,361,LGA,ORD,117,733,19,40
2013,11,3,755,1,1018,-1,UA,N39416,1072,EWR,DEN,231,1605,7,55
2013,2,19,1225,9,1559,4,UA,N33266,1227,EWR,PHX,313,2133,12,25
2013,8,30,1930,0,2058,-14,9E,N936XJ,3385,JFK,BOS,39,187,19,30
2013,3,3,556,-4,715,-8,B6,N249JB,208,JFK,BUF,54,301,5,56
2013,10,30,652,4,821,4,UA,N14704,1149,EWR,ORD,121,719,6,52
2013,2,15,1515,-1,1801,-28,UA,N14102,1600,EWR,LAX,317,2454,15,15
2013,11,5,2226,-3,2331,-20,B6,N318JB,486,JFK,ROC,49,264,22,26
2013,5,1,1838,-9,2004,-30,9E,N8933B,4019,JFK,RIC,51,288,18,38
2013,7,28,1728,155,2027,164,UA,N14242,1744,LGA,IAH,193,1416,17,28
2013,6,4,1254,-6,1529,-27,UA,N466UA,418,LGA,IAH,185,1416,12,54
2013,3,5,1227,17,1324,9,WN,N7739A,2236,EWR,BWI,37,169,12,27
2013,8,1,1457,2,1846,-19,AA,N5FHAA,1635,JFK,SJU,200,1598,14,57
2013,6,5,1010,0,1119,-6,MQ,N525MQ,3795,EWR,ORD,111,719,10,10
2013,4,18,1436,-4,1735,-18,DL,N932DL,1779,LGA,FLL,152,1076,14,36
2013,6,10,952,-7,1256,-14,B6,N516JB,375,LGA,FLL,163,1076,9,52
2013,7,21,758,-2,1014,9,DL,N970DL,2119,LGA,MSP,159,1020,7,58
2013,2,20,2021,-8,2326,-7,UA,N554UA,771,JFK,LAX,329,2475,20,21
2013,11,24,755,12,1230,0,UA,N26210,1216,EWR,SJU,194,1608,7,55
2013,9,11,1732,-3,2035,6,UA,N21108,1109,EWR,MCO,119,937,17,32
2013,6,3,822,-8,1001,-14,AA,N4XPAA,309,LGA,ORD,118,733,8,22
2013,9,29,2054,9,2146,-22,DL,N318NB,985,JFK,BOS,31,187,20,54
2013,4,26,755,0,1041,81,MQ,N501MQ,3737,EWR,ORD,117,719,7,55
2013,6,9,1254,-5,1529,-1,DL,N313US,781,LGA,ATL,110,762,12,54
2013,12,8,1435,0,1646,1,DL,N969DL,1819,LGA,MSP,171,1020,14,35
2013,1,10,1042,12,1428,33,AA,N361AA,179,JFK,SFO,371,2586,10,42
2013,8,12,1524,4,1835,21,UA,N21108,1600,EWR,LAX,345,2454,15,24
2013,1,21,1657,-8,2004,-4,B6,N547JB,143,JFK,PBI,159,1028,16,57
2013,9,25,805,0,1052,-11,DL,N366NB,2395,LGA,PBI,139,1035,8,5
2013,4,3,1655,-5,1823,-27,AA,N4XFAA,345,LGA,ORD,116,733,16,55
2013,7,16,1703,-2,1950,-30,AA,N3GNAA,1999,EWR,MIA,143,1085,17,3
2013,1,21,1648,63,1939,29,AA,N328AA,133,JFK,LAX,331,2475,16,48
2013,7,15,1103,33,1229,-2,EV,N17185,4412,EWR,DSM,128,1017,11,3
2013,2,14,600,-10,917,2,AA,N3EAAA,1837,LGA,MIA,172,1096,6,0
2013,3,4,2007,-8,2124,-6,AA,N3HXAA,1762,JFK,BOS,40,187,20,7
2013,11,19,1854,-6,2121,-10,DL,N340NB,1715,LGA,MSY,171,1183,18,54
2013,11,2,2017,-1,2120,-22,9E,N8905F,3885,JFK,BWI,41,184,20,17
2013,2,24,1006,8,1106,3,9E,N8488D,3884,JFK,PHL,27,94,10,6
2013,9,29,822,-3,1005,-24,US,N107US,2053,JFK,CLT,78,541,8,22
2013,12,12,1619,-3,1855,-21,UA,N34222,1692,EWR,MCO,136,937,16,19
2013,9,5,1955,-1,2150,-13,DL,N317NB,2131,LGA,DTW,78,502,19,55
2013,8,8,801,1,925,2,EV,N12900,4498,EWR,PWM,52,284,8,1
2013,2,6,1003,3,1220,11,US,N756US,1277,LGA,CLT,96,544,10,3
2013,7,7,1024,-5,1203,-36,US,N544UW,196,JFK,PHX,262,2153,10,24
2013,3,25,1449,-6,1609,-23,9E,N932XJ,3318,JFK,BUF,54,301,14,49
2013,1,30,1304,178,1527,188,EV,N21537,4445,EWR,IND,108,645,13,4
2013,3,23,1449,-4,1606,-23,UA,N846UA,764,EWR,ORD,117,719,14,49
2013,8,21,942,-8,1155,-25,VX,N361VA,251,JFK,LAS,284,2248,9,42
2013,4,1,1551,-9,1943,9,DL,N713TW,1461,JFK,LAX,366,2475,15,51
2013,3,4,1545,0,1856,-25,DL,N693DL,1773,JFK,SLC,279,1990,15,45
2013,11,2,835,0,1002,16,EV,N27152,4240,EWR,BUF,52,282,8,35
2013,12,3,952,-8,1051,-22,US,N949UW,2142,LGA,BOS,34,184,9,52
2013,7,28,1251,-4,1512,-7,EV,N12569,3851,EWR,ATL,112,746,12,51
2013,4,20,1741,3,1946,20,B6,N265JB,1185,JFK,RDU,87,427,17,41
2013,12,25,924,-6,1520,-15,HA,N388HA,51,JFK,HNL,619,4983,9,24
2013,1,4,1810,-5,2016,-16,EV,N754EV,5054,EWR,MSP,156,1008,18,10
2013,5,31,654,19,916,11,DL,N711ZX,1743,JFK,ATL,110,760,6,54
2013,3,8,656,-4,1025,10,AA,N3GAAA,2279,LGA,MIA,142,1096,6,56
2013,5,15,752,7,932,4,EV,N13989,4099,EWR,STL,129,872,7,52
2013,10,1,752,-4,930,-21,US,N195UW,1733,LGA,CLT,72,544,7,52
2013,1,3,2119,-6,2239,-1,MQ,N853MQ,4449,JFK,DCA,54,213,21,19
2013,5,26,1454,-1,1803,-17,AA,N361AA,1769,JFK,MIA,141,1089,14,54
2013,4,14,1034,-4,1151,-6,EV,N12922,3821,EWR,MKE,123,725,10,34
2013,6,29,805,-5,901,-17,EV,N13949,3845,EWR,BWI,38,169,8,5
2013,11,2,1300,-11,1443,-6,EV,N12922,3813,EWR,GSO,81,445,13,0
2013,6,22,1258,-2,1444,-9,EV,N13989,4301,EWR,CLT,78,529,12,58
2013,6,3,1924,234,2144,243,EV,N16919,4544,EWR,SDF,98,642,19,24
2013,4,5,1319,-1,1626,-2,UA,N13110,1054,EWR,LAX,338,2454,13,19
2013,9,3,1951,92,2240,82,B6,N517JB,153,JFK,PBI,146,1028,19,51
2013,12,15,1427,101,1741,123,B6,N793JB,383,JFK,MCO,165,944,14,27
2013,7,23,929,4,1213,-7,VX,N633VA,407,JFK,LAX,314,2475,9,29
2013,12,17,1623,-7,1938,53,DL,N921DL,2231,LGA,DTW,86,502,16,23
2013,3,31,1635,0,1858,2,US,N650AW,656,EWR,PHX,302,2133,16,35
2013,9,18,625,-5,815,-25,US,N198UW,2085,LGA,CLT,86,544,6,25
2013,1,20,1708,3,2001,-7,B6,N591JB,143,JFK,PBI,148,1028,17,8
2013,7,6,2116,-14,2351,-23,B6,N562JB,1371,LGA,FLL,140,1076,21,16
2013,8,7,944,-1,1119,-1,WN,N909WN,2431,LGA,MDW,118,725,9,44
2013,12,12,1257,-8,1451,-26,EV,N748EV,5207,LGA,CLT,84,544,12,57
2013,5,14,1450,-5,1615,-23,9E,N929XJ,3318,JFK,BUF,62,301,14,50
2013,3,28,559,-1,850,-6,B6,N547JB,507,EWR,FLL,147,1065,5,59
2013,2,28,1938,43,2226,-14,VX,N635VA,29,JFK,SFO,330,2586,19,38
2013,11,29,1221,21,1328,20,B6,N183JB,316,JFK,SYR,51,209,12,21
2013,1,28,607,-3,915,0,AA,N3EMAA,1837,LGA,MIA,153,1096,6,7
2013,3,19,655,25,820,10,AA,N3HVAA,303,LGA,ORD,121,733,6,55
2013,5,27,907,-8,1107,-17,EV,N13566,4087,EWR,IND,99,645,9,7
2013,1,19,1917,92,2206,84,B6,N644JB,547,EWR,PBI,149,1023,19,17
2013,2,20,1559,-1,1854,-6,B6,N593JB,509,EWR,FLL,154,1065,15,59
2013,3,21,1905,0,2014,-31,WN,N220WN,3696,LGA,MKE,102,738,19,5
2013,2,10,1113,128,1428,113,VX,N638VA,407,JFK,LAX,352,2475,11,13
2013,5,24,1527,72,1626,61,EV,N13903,3841,EWR,MHT,39,209,15,27
2013,4,24,726,-4,1109,-1,VX,N846VA,11,JFK,SFO,368,2586,7,26
2013,4,26,1752,36,2027,51,UA,N541UA,423,LGA,DEN,225,1620,17,52
2013,4,14,1750,-5,2107,-13,AA,N3EMAA,1611,LGA,MIA,156,1096,17,50
2013,12,13,928,-2,1245,9,DL,N902DE,1885,LGA,MCO,134,950,9,28
2013,3,29,2036,1,2324,-7,UA,N563UA,316,EWR,TPA,132,997,20,36
2013,9,23,2252,83,2347,71,EV,N11544,3842,EWR,MHT,38,209,22,52
2013,5,19,925,-10,1122,-29,9E,N8903A,3826,LGA,AVL,89,599,9,25
2013,11,2,1927,-11,2158,-11,EV,N15980,3827,EWR,ATL,120,746,19,27
2013,12,26,1349,164,1519,158,EV,N719EV,5193,LGA,BUF,54,292,13,49
2013,6,29,2040,15,2341,20,B6,N809JB,1295,JFK,AUS,216,1521,20,40
2013,9,29,1647,-12,1806,-34,UA,N838UA,708,EWR,ORD,111,719,16,47
2013,4,30,1505,-3,1803,-16,DL,N914DL,1902,LGA,PBI,147,1035,15,5
2013,1,13,836,-4,1002,-1,9E,N926XJ,3422,JFK,BOS,46,187,8,36
2013,2,13,1428,-2,1629,-8,EV,N15555,4687,EWR,CVG,103,569,14,28
2013,4,29,1343,-2,1609,-8,B6,N318JB,615,JFK,JAX,125,828,13,43
2013,10,21,826,-3,1140,1,AA,N3DAAA,2267,LGA,MIA,161,1096,8,26
2013,5,12,1626,-3,1933,-6,AA,N3GGAA,565,JFK,DFW,202,1391,16,26
2013,9,4,1943,-7,2110,-31,EV,N753EV,5038,LGA,BHM,116,866,19,43
2013,1,31,651,17,1028,53,UA,N538UA,772,EWR,MIA,183,1085,6,51
2013,11,15,2000,0,2315,0,VX,N641VA,415,JFK,LAX,358,2475,20,0
2013,11,19,1955,25,2209,5,DL,N978AT,2142,EWR,ATL,113,746,19,55
2013,5,24,1345,0,1520,-10,MQ,N711MQ,4491,LGA,CLE,64,419,13,45
2013,8,10,1244,-6,1411,-14,MQ,N848MQ,3361,JFK,RDU,70,427,12,44
2013,7,29,905,0,1215,-10,DL,N347NB,874,LGA,MIA,154,1096,9,5
2013,8,19,824,-8,1019,-10,EV,N16559,4175,EWR,AVL,97,583,8,24
2013,9,10,1659,-1,1946,-22,DL,N3752,1394,JFK,PDX,311,2454,16,59
2013,8,19,1004,-6,1104,-31,UA,N593UA,775,EWR,ORD,105,719,10,4
2013,2,7,554,-6,906,3,B6,N597JB,371,LGA,FLL,152,1076,5,54
2013,4,24,1449,9,1604,-1,EV,N909EV,5745,LGA,IAD,50,229,14,49
2013,2,23,1349,29,1449,32,EV,N29906,4112,EWR,BWI,42,169,13,49
2013,10,14,1448,-2,1646,1,MQ,N532MQ,3588,LGA,MSP,155,1020,14,48
2013,3,13,2100,-4,2336,-23,UA,N813UA,852,EWR,IAH,197,1400,21,0
2013,4,15,639,-5,841,-14,EV,N14952,4122,EWR,SDF,100,642,6,39
2013,7,17,1815,0,2108,-27,DL,N191DN,17,JFK,LAX,290,2475,18,15
2013,6,12,1106,-8,1329,-20,B6,N608JB,523,EWR,MCO,120,937,11,6
2013,8,12,1731,-4,2041,-7,B6,N708JB,263,JFK,SEA,327,2422,17,31
2013,11,13,1300,15,1438,3,WN,N738CB,1880,LGA,STL,119,888,13,0
2013,9,26,1006,-4,1143,8,MQ,N532MQ,3670,LGA,BNA,101,764,10,6
2013,12,22,657,-3,925,-19,DL,N372NW,1547,LGA,ATL,125,762,6,57
2013,2,2,1123,-2,1246,-19,AA,N3HVAA,327,LGA,ORD,121,733,11,23
2013,12,3,1932,2,2207,-29,DL,N923DL,1485,LGA,MCO,134,950,19,32
2013,3,22,838,-7,1231,-19,AA,N5EXAA,1357,JFK,SJU,198,1598,8,38
2013,11,7,841,-4,1147,-14,UA,N76265,1025,LGA,IAH,219,1416,8,41
2013,7,18,1923,8,2212,1,DL,N3758Y,1629,JFK,LAS,280,2248,19,23
2013,3,4,1352,-8,1501,-12,B6,N274JB,602,JFK,PWM,53,273,13,52
2013,3,30,703,3,804,-21,WN,N8303R,2127,LGA,MDW,106,725,7,3
2013,10,6,1400,1,1522,-2,EV,N13955,4171,EWR,MSN,116,799,14,0
2013,6,15,1750,-9,2032,-17,B6,N638JB,391,LGA,MCO,124,950,17,50
2013,5,13,629,25,917,-12,UA,N513UA,334,EWR,SFO,320,2565,6,29
2013,9,3,1754,-1,2014,-14,DL,N394DA,1629,JFK,LAS,285,2248,17,54
2013,4,30,1923,-9,2039,-13,EV,N877AS,5769,LGA,IAD,48,229,19,23
